,type,reference,price,district,street,area,plant,lift,parking,description
597,Flat,/en/inmueble/97553724/,"1,495,000€","['\n\n\n\n\n\n\nFlat in calle de Balmes', ' 443', ' Sant Gervasi - La Bonanova', ' Barcelona\n\n\n1', '495', '000€\nGarage optional 25', '000 €\n\n\n3 bed.\n169 m²\n1st floor exterior with lift\n\n\nLuxury flat for sale of 169m² plus 114m² private garden located in Kennedy Square', ' in Sant Gervasi neighbourhood.\nIt has spacious and bright living room with direct access to the terrace and the garden']",calle de Balmes,169 m²,1st,with lift,"Garage optional 25,000 €","Luxury flat for sale of 169m² plus 114m² private garden located in Kennedy Square, in Sant Gervasi neighbourhood.
It has spacious and bright living room with direct access to the terrace and the garden, facing the gardens of Pasaje Maluquer Street. Modern independent kitchen with dining area with Bu"
598,Flat,/en/inmueble/101357003/,"975,000€","['\n\n\n\n\n\n\nFlat in calle de Ganduxer', ' Sant Gervasi - Galvany', ' Barcelona\n\n\n975', '000€\nParking included\n\n\n995']",calle de Ganduxer,171 m²,4th,without lift,Parking included,"GANDUXER /LÁZARO CÁRDENAS
Housing totally exterior to the street with direct access from the living room to a terrace with unobstructed views of the city in the Tres Torres neighborhood. The apartment is on the corner and is located on the fifth floor of the building in a very well-preserved buildin"
599,Flat,/en/inmueble/101610368/,"735,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n735', '000€\n\n\n3 bed.\n101 m²\n2nd floor exterior with lift\n\n\nFlawless apartment in the Gothic quarter\nLocated in the heart of the Gótico quarter', ' one of the most characterful and booming neighborhoods in Barcelona', ' surrounded by multiple shops and top-quality leisure and restaurant options']",El Gòtic,101 m²,2nd,with lift,,"Flawless apartment in the Gothic quarter
Located in the heart of the Gótico quarter, one of the most characterful and booming neighborhoods in Barcelona, surrounded by multiple shops and top-quality leisure and restaurant options, as well as very well connected with all kinds of transport with the r"
600,Flat,/en/inmueble/101610463/,"790,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n790', '000€\n\n\n3 bed.\n106 m²\n3rd floor exterior with lift\n\n\nGorgeous refurbished flat in Gothic quarter\nLocated in the heart of the Gotic quarter', ' one of the most characterful and booming neighborhoods in Barcelona', ' surrounded by multiple shops and top-quality leisure and restaurant options']",El Gòtic,106 m²,3rd,with lift,,"Gorgeous refurbished flat in Gothic quarter
Located in the heart of the Gotic quarter, one of the most characterful and booming neighborhoods in Barcelona, surrounded by multiple shops and top-quality leisure and restaurant options, as well as very well connected with all kinds of transport with the"
601,Flat,/en/inmueble/101606268/,"715,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n715', '000€\n\n\n3 bed.\n101 m²\n1st floor exterior with lift\n\n\nFlawless apartment in the Gothic quarter\nLocated in the heart of the Gótico quarter', ' one of the most characterful and booming neighborhoods in Barcelona', ' surrounded by multiple shops and top-quality leisure and restaurant options']",El Gòtic,101 m²,1st,with lift,,"Flawless apartment in the Gothic quarter
Located in the heart of the Gótico quarter, one of the most characterful and booming neighborhoods in Barcelona, surrounded by multiple shops and top-quality leisure and restaurant options, as well as very well connected with all kinds of transport with the r"
602,Flat,/en/inmueble/101610633/,"995,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n995', '000€\n\n\n3 bed.\n156 m²\n1st floor exterior with lift\n\n\nRefurbished flat with original elements\nLocated in the heart of the Gotic quarter', ' one of the most characterful and booming neighborhoods in Barcelona', ' surrounded by multiple shops and top-quality leisure and restaurant options']",El Gòtic,156 m²,1st,with lift,,"Refurbished flat with original elements
Located in the heart of the Gotic quarter, one of the most characterful and booming neighborhoods in Barcelona, surrounded by multiple shops and top-quality leisure and restaurant options, as well as very well connected with all kinds of transport with the res"
603,Flat,/en/inmueble/101610747/,"1,045,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n1', '045', '000€\n\n\n3 bed.\n156 m²\n3rd floor exterior with lift\n\n\nRefurbished apartment with original elements\nLocated in the heart of the Gotic quarter', ' one of the most characterful and booming neighborhoods in Barcelona', ' surrounded by multiple shops and top-quality leisure and restaurant options']",El Gòtic,156 m²,3rd,with lift,,"Refurbished apartment with original elements
Located in the heart of the Gotic quarter, one of the most characterful and booming neighborhoods in Barcelona, surrounded by multiple shops and top-quality leisure and restaurant options, as well as very well connected with all kinds of transport with th"
604,Flat,/en/inmueble/101610374/,"765,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n765', '000€\n\n\n3 bed.\n101 m²\n3rd floor exterior with lift\n\n\nFlawless apartment in the Gothic quarter\nLocated in the heart of the Gótico quarter', ' one of the most characterful and booming neighborhoods in Barcelona', ' surrounded by multiple shops and top-quality leisure and restaurant options']",El Gòtic,101 m²,3rd,with lift,,"Flawless apartment in the Gothic quarter
Located in the heart of the Gótico quarter, one of the most characterful and booming neighborhoods in Barcelona, surrounded by multiple shops and top-quality leisure and restaurant options, as well as very well connected with all kinds of transport with the r"
605,Penthouse,/en/inmueble/29714252/,"2,500,000€","['\n\n\n\n\n\n\nPenthouse in Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n2', '500', '000€\n\n\n3 bed.\n318 m²\n4th floor exterior with lift\n\n\nThis spectacular designer loft is located on a quieta street', ' in a former textile factory converted into lofts with exclusive access by walkway of private use', ' between Eixample and Born areas.\nThe property is 314 sqm', ' L-shaped', ' with open and semi-open spaces']",Sant Pere - Santa Cater,318 m²,4th,with lift,,"This spectacular designer loft is located on a quieta street, in a former textile factory converted into lofts with exclusive access by walkway of private use, between Eixample and Born areas.
The property is 314 sqm, L-shaped, with open and semi-open spaces, which makes it an ideal property to liv"
606,Flat,/en/inmueble/101610368/,"735,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n735', '000€\n\n\n3 bed.\n101 m²\n2nd floor exterior with lift\n\n\nFlawless apartment in the Gothic quarter\nLocated in the heart of the Gótico quarter', ' one of the most characterful and booming neighborhoods in Barcelona', ' surrounded by multiple shops and top-quality leisure and restaurant options']",El Gòtic,101 m²,2nd,with lift,,"Flawless apartment in the Gothic quarter
Located in the heart of the Gótico quarter, one of the most characterful and booming neighborhoods in Barcelona, surrounded by multiple shops and top-quality leisure and restaurant options, as well as very well connected with all kinds of transport with the r"
607,Flat,/en/inmueble/101610383/,"745,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n745', '000€\n\n\n3 bed.\n106 m²\n1st floor exterior with lift\n\n\nGorgeous refurbished flat in Gothic quarter\nLocated in the heart of the Gotic quarter', ' one of the most characterful and booming neighborhoods in Barcelona', ' surrounded by multiple shops and top-quality leisure and restaurant options']",El Gòtic,106 m²,1st,with lift,,"Gorgeous refurbished flat in Gothic quarter
Located in the heart of the Gotic quarter, one of the most characterful and booming neighborhoods in Barcelona, surrounded by multiple shops and top-quality leisure and restaurant options, as well as very well connected with all kinds of transport with the"
608,Flat,/en/inmueble/100881128/,"695,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n695', '000€\n\n\n5 bed.\n167 m²\n with lift\n\n\nNice property located in the exclusive Gothic Neighbourhood', ' old town of Barcelona. It is located on the second royal floor of a very special period building from 1858', ' with an impressive refurbished entrance', ' marble stairs and many well-preserved architectural elements of the period']",El Gòtic,167 m²,,,,"Nice property located in the exclusive Gothic Neighbourhood, old town of Barcelona. It is located on the second royal floor of a very special period building from 1858, with an impressive refurbished entrance, marble stairs and many well-preserved architectural elements of the period, such as the el"
609,Flat,/en/inmueble/101610639/,"1,020,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n1', '020', '000€\n\n\n3 bed.\n156 m²\n2nd floor exterior with lift\n\n\nRefurbished apartment with original elements\nLocated in the heart of the Gotic quarter', ' one of the most characterful and booming neighborhoods in Barcelona', ' surrounded by multiple shops and top-quality leisure and restaurant options']",El Gòtic,156 m²,2nd,with lift,,"Refurbished apartment with original elements
Located in the heart of the Gotic quarter, one of the most characterful and booming neighborhoods in Barcelona, surrounded by multiple shops and top-quality leisure and restaurant options, as well as very well connected with all kinds of transport with th"
610,Flat,/en/inmueble/99230842/,"1,790,000€","['\n\n\n\n\n\n\nFlat in paseo de Garcia Fària', ' Diagonal Mar i el Front Marítim del Poblenou', ' Barcelona\n\n\n1', '790', '000€\nParking included\n\n\n3 bed.\n180 m²\n10th floor exterior with lift\n\n\nFantastic apartment fully furnished and brand new', ' only for those who enjoy and value the high standards of exclusivity', ' quality', ' comfort', ' privacy and security']",paseo de Garcia Fària,180 m²,10th,with lift,Parking included,"Fantastic apartment fully furnished and brand new, only for those who enjoy and value the high standards of exclusivity, quality, comfort, privacy and security, without giving up the proximity to the beach and the comforts and advantages offered by living in a city as incredible as Barcelona.
In th"
611,Flat,/en/inmueble/101622384/,"1,450,000€","['\n\n\n\n\n\n\nFlat in calle del Doctor Ferran', ' Pedralbes', ' Barcelona\n\n\n1', '450', '000€\nParking included\n\n\n5 bed.\n177 m²\n3rd floor exterior with lift\n\n\nFive-bedroom apartment for sale in Pedralbes (Barcelona)\nThis interesting 177m2 apartment to be reformed', ' built according to cadastre', ' with a very enjoyable terrace', ' three double bedrooms and four parking spaces', ' enjoys a splendid communal area with a swimming pool']",calle del Doctor Ferran,177 m²,3rd,with lift,Parking included,"Five-bedroom apartment for sale in Pedralbes (Barcelona)
This interesting 177m2 apartment to be reformed, built according to cadastre, with a very enjoyable terrace, three double bedrooms and four parking spaces, enjoys a splendid communal area with a swimming pool, southeast orientation and an idea"
612,Penthouse,/en/inmueble/101622505/,"1,900,000€","['\n\n\n\n\n\n\nPenthouse in Sarrià', ' Barcelona\n\n\n1', '900', '000€\nParking included\n\n\n4 bed.\n260 m²\n4th floor exterior with lift\n\n\nMagnificent penthouse in Sarria with private pool and 4 parking spaces\nFrom Engel&Völkers we exclusively present a 200m2 penthouse renovated to a high standard and with a private pool and four parking spaces on the property.\nUpon entering the property']",Sarrià,260 m²,4th,with lift,Parking included,"Magnificent penthouse in Sarria with private pool and 4 parking spaces
From Engel&Völkers we exclusively present a 200m2 penthouse renovated to a high standard and with a private pool and four parking spaces on the property.
Upon entering the property, light invades us and leads us to the large dini"
613,Flat,/en/inmueble/101616692/,"250,000€","['\n\n\n\n\n\n\nFlat in Sant Andreu', ' Barcelona\n\n\n250', '000€\n\n\n3 bed.\n86 m²\n2nd floor exterior without lift\n\n\nFantastic opportunity in Sant Andreu\nCharming flat in Finca Regia', ' located in the area of Sant Andreu', ' with entrance hall', ' three bedrooms', ' a complete bathroom']",Sant Andreu,86 m²,2nd,without lift,,"Fantastic opportunity in Sant Andreu
Charming flat in Finca Regia, located in the area of Sant Andreu, with entrance hall, three bedrooms, a complete bathroom, living-dining room and a small balcony. Excellent opportunity.
It is a neighbourhood with all the essential services and the oldest nucleus"
