,type,reference,price,district,street,area,plant,lift,parking,description
282,Flat,/en/inmueble/101610610/,"345,000€","['\n\n\n\n\n\n\nFlat in El Bon Pastor', ' Barcelona\n\n\n345', '000€\n\n\n3 bed.\n110 m²\n3rd floor exterior with lift\n\n\nThis flat in Barcelona is an exceptional opportunity to enjoy the comfort of the city. Its privileged location', ' just 5 minutes from La Maquinista', ' guarantees excellent public transport connections', ' including buses and metro']",El Bon Pastor,110 m²,3rd,with lift,,"This flat in Barcelona is an exceptional opportunity to enjoy the comfort of the city. Its privileged location, just 5 minutes from La Maquinista, guarantees excellent public transport connections, including buses and metro, making it easy to access all the services the city has to offer.
Upon ente"
283,Flat,/en/inmueble/101404892/,"372,000€","['\n\n\n\n\n\n\nFlat in calle de Calàbria', ' Sant Antoni', ' Barcelona\n\n\n372', '000€\n\n\n389', '500 €\n\n4%\n\n\n\n4 bed.\n97 m²\n1st floor exterior without lift\n\n\nFloor 1st', ' flat total surface area 97 m²', ' usable floor area 97 m²', ' single bedrooms: 2', ' double bedrooms: 2', ' 2 bathrooms', ' age between 30 and 50 years', ' exterior', ' energy emission rate: E', ' 33', ' energy consumption rate: E']",calle de Calàbria,97 m²,1st,without lift,,"Floor 1st, flat total surface area 97 m², usable floor area 97 m², single bedrooms: 2, double bedrooms: 2, 2 bathrooms, age between 30 and 50 years, exterior, energy emission rate: E, 33, energy consumption rate: E, 161."
284,Flat,/en/inmueble/101615222/,"210,000€","['\n\nFlat in calle de Còrsega', ' La Sagrada Família', ' Barcelona\n\n\n210']",calle de Còrsega,54 m²,7th,lift,,ARS Real Estate presents this house located on the seventh floor of a 1979 building on Sicilia and Còrsega streets. It is a 54 m2 built loft-style house on a seventh floor with only two floors above that consists of a living-dining room of more than 20 m2 with a furnished and equipped American kitch
285,Flat,/en/inmueble/101615266/,"210,000€","['\n\nFlat in calle de Còrsega', "" El Camp d'En Grassot i Gràcia Nova"", ' Barcelona\n\n\n210']",calle de Còrsega,54 m²,7th,lift,,ARS Real Estate presents this house located on the seventh floor of a 1979 building on Sicilia and Còrsega streets. It is a 54 m2 built loft-style house on a seventh floor with only two floors above that consists of a living-dining room of more than 20 m2 with a furnished and equipped American kitch
286,Flat,/en/inmueble/101603021/,"220,000€","['\n\n\n\n\n\n\nFlat in El Raval', ' Barcelona\n\n\n220', '000€\n\n\n3 bed.\n81 m²\n1st floor exterior with lift\n\n\nGrocasa presents this apartment in Raval\nSale opportunity with an area of 81 m2 (built)', ' distributed in 2 double rooms', ' 1 single. Large outdoor dining room']",El Raval,81 m²,1st,with lift,,"Grocasa presents this apartment in Raval
Sale opportunity with an area of 81 m2 (built), distributed in 2 double rooms, 1 single. Large outdoor dining room, natural light. Office kitchen natural gas. Spacious en-suite bathroom and shower room. Parquet floors and aluminum windows. Air conditioning h"
287,Flat,/en/inmueble/101441886/,"473,000€","['\n\n\n\n\n\n\nFlat in calle de València', "" La Nova Esquerra de l'Eixample"", ' Barcelona\n\n\n473', '000€\n\n\n497', '000 €\n\n5%\n\n\n\n5 bed.\n122 m²\n2nd floor exterior without lift\n\n\nFloor 2nd', ' flat total surface area 122 m²', ' usable floor area 122 m²', ' single bedrooms: 2', ' double bedrooms: 3', ' 2 bathrooms', ' age over 50 years', ' kitchen (independiente)', ' state of repair: in good condition', ' lands: parquet', ' exterior', ' interior', ' energy emission rate: E', ' 24', ' energy consumption rate: E']",calle de València,122 m²,2nd,without lift,,"Floor 2nd, flat total surface area 122 m², usable floor area 122 m², single bedrooms: 2, double bedrooms: 3, 2 bathrooms, age over 50 years, kitchen (independiente), state of repair: in good condition, lands: parquet, exterior, interior, energy emission rate: E, 24, energy consumption rate: E, 100."
288,Flat,/en/inmueble/101607611/,"125,000€","['\n\nFlat in Ausona', ' 3', ' La Trinitat Vella', ' Barcelona\n\n\n125', '000€\n\n\n2 bed.\n65 m²\n1st floor exterior without lift\n\n\nMyCasa Servicios Inmobiliarios offers: Bright apartment next to the metro!\nTotally exterior floor', ' with lots of light', ' consists of 55 useful meters. It is a 1º of real height', ' WITHOUT ELEVATOR.\nIt has 2 bedrooms (before 3)']",Ausona,65 m²,1st,without lift,,"MyCasa Servicios Inmobiliarios offers: Bright apartment next to the metro!
Totally exterior floor, with lots of light, consists of 55 useful meters. It is a 1º of real height, WITHOUT ELEVATOR.
It has 2 bedrooms (before 3), kitchen with access to laundry room and bathroom with shower.
Building with"
289,Flat,/en/inmueble/98522072/,"355,000€","['\n\n\n\n\n\n\nFlat in plaza del Pes de la Palla', ' El Raval', ' Barcelona\n\n\n355', '000€\n\n\n3 bed.\n98 m²\n2nd floor exterior with lift\n\n\nEspecially for you.. . Property in good condition (1999)', ' designed for couples Barcelona', ' Barcelona', ' Ciutat Vella. For only 355.000', ' has a total of 95m2. Very complete', ' consist of 3 double rooms and 2 bathrooms']",plaza del Pes de la Palla,98 m²,2nd,with lift,,"Especially for you.. . Property in good condition (1999), designed for couples Barcelona, Barcelona, Ciutat Vella. For only 355.000, has a total of 95m2. Very complete, consist of 3 double rooms and 2 bathrooms, with kitchen and living room. Has it lift and communal areas. Totally furnished. Surroun"
290,Flat,/en/inmueble/101608711/,"1,090,000€","['\n\n\n\n\n\n\nFlat in calle Francesc Pérez Cabrero', ' Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '090', '000€\n\n\n3 bed.\n149 m²\n exterior with lift\n\n\nWe have at your disposal this beautiful penthouse located in the exclusive neighborhood of Turo Park', ' on Francesc Pérez Cabrero street being an excellent option for your home. It consists of a total area of 149m2 distributed in 3 spacious bedrooms', ' with two bathrooms', ' sunny living room']",calle Francesc Pérez Cabrero,149 m²,,,,"We have at your disposal this beautiful penthouse located in the exclusive neighborhood of Turo Park, on Francesc Pérez Cabrero street being an excellent option for your home. It consists of a total area of 149m2 distributed in 3 spacious bedrooms, with two bathrooms, sunny living room, plus a laund"
291,Flat,/en/inmueble/100041729/,"329,000€","['\n\nFlat in calle de Casanova', ' Sant Antoni', ' Barcelona\n\n\n329', '000€\n\n\n2 bed.\n70 m²\nGround floor exterior with lift\n\n\n70 m2 apartment in good condition', ' inside a block patio. Bright. Fifth floor with elevator. It consists of a large living room + interior balcony of 5 m2', ' hall', ' corridor', ' bathroom and preserved kitchen + gallery', ' 2 bedrooms (1 double)']",calle de Casanova,70 m²,Ground,with lift,,"70 m2 apartment in good condition, inside a block patio. Bright. Fifth floor with elevator. It consists of a large living room + interior balcony of 5 m2, hall, corridor, bathroom and preserved kitchen + gallery, 2 bedrooms (1 double), parquet floors. A / C and heating device. Next to Plaça Universi"
292,Flat,/en/inmueble/101539458/,"164,500€","['\n\n\n\n\n\n\nFlat in calle de Santa Madrona', ' El Raval', ' Barcelona\n\n\n164', '500€\n\n\n172', '000 €\n\n4%\n\n\n\n2 bed.\n47 m²\n1st floor without lift\n\n\nFloor 1st', ' flat total surface area 47 m²', ' usable floor area 47 m²', ' double bedrooms: 2', ' 1 bathrooms', ' age over 50 years', ' energy emission rate: D', ' 17', ' energy consumption rate: D']",calle de Santa Madrona,47 m²,1st,lift,,"Floor 1st, flat total surface area 47 m², usable floor area 47 m², double bedrooms: 2, 1 bathrooms, age over 50 years, energy emission rate: D, 17, energy consumption rate: D, 87."
293,Flat,/en/inmueble/37501709/,"845,000€","[""\n\n\n\n\n\n\nFlat in L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n845', '000€\n\n\n3 bed.\n105 m²\n4th floor exterior with lift\n\n\nARIBAU - PROVENÇA new construction of high standing with luxury finishes in the heart of l`Eixample. It is a charming house located next to Paseo de Gracia. It has a 35 m² living-dining room and kitchen', ' three bedrooms', ' two singles and one double suite']",L'Antiga Esquerra de l'Eixample,105 m²,4th,with lift,,"ARIBAU - PROVENÇA new construction of high standing with luxury finishes in the heart of l`Eixample. It is a charming house located next to Paseo de Gracia. It has a 35 m² living-dining room and kitchen, three bedrooms, two singles and one double suite, two bathrooms and a terrace. Community pool an"
294,Flat,/en/inmueble/100505958/,"415,000€","['\n\n\n\n\n\n\nFlat in paseo de la Reina Elisenda de Montcada', ' Sarrià', ' Barcelona\n\n\n415', '000€\nGarage optional 35', '000 €\n\n\n2 bed.\n76 m²\n1st floor exterior with lift\n\n\nGlover Barcelona is pleased to present this beautiful and comfortable apartment in one of the most sought after areas of the city of Barcelona.\nIt has 76 m2 built very well distributed in day area with living room and open kitchen and laundry room', ' and night area with two double bedrooms']",paseo de la Re,76 m²,1st,with lift,"Garage optional 35,000 €","Glover Barcelona is pleased to present this beautiful and comfortable apartment in one of the most sought after areas of the city of Barcelona.
It has 76 m2 built very well distributed in day area with living room and open kitchen and laundry room, and night area with two double bedrooms, one with f"
295,Flat,/en/inmueble/97614499/,"779,000€","['\n\n\n\n\n\n\nFlat in calle de la Diputació', ' 193', "" L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n779', ""000€\n\n\n6 bed.\n157 m²\nMezzanine exterior with lift\n\n\nRenovated apartment for sale in l'Antiga Esquerra de l'Eixample""]",calle de la Diputació,157 m²,Mezzanine,lift,,"Renovated apartment for sale in l'Antiga Esquerra de l'Eixample, Barcelona
Housing located in the neighborhood of l'Antiga Esquerra de l'Eixample.
It has an area of 149m2 built that correspond to housing.
The property was recently renovated and is currently physically divided into two fully indepe"
296,Flat,/en/inmueble/100321834/,"265,000€","['\n\nFlat in calle Felipe II', ' Vilapicina i la Torre Llobeta', ' Barcelona\n\n\n265', '000€\n\n\n4 bed.\n90 m²\n4th floor exterior with lift\n\n\nTotally exterior floor very illuminated with sunlight', ' windows overlook Costa i Cuxart street', ' Jardines de Can Xiringo square and the CIS Cotxeres', ' this one to update', ' consists of 90m2 according to cadastral reference', ' 4 rooms', ' 1 of them double', ' and the another 3 medium-sized', ' living room']",calle Felipe II,90 m²,4th,with lift,,"Totally exterior floor very illuminated with sunlight, windows overlook Costa i Cuxart street, Jardines de Can Xiringo square and the CIS Cotxeres, this one to update, consists of 90m2 according to cadastral reference, 4 rooms, 1 of them double, and the another 3 medium-sized, living room, 3-piece b"
297,Terraced,/en/inmueble/99155482/,"1,900,000€","['\n\n\n\n\n\n\nTerraced house in Sarrià', ' Barcelona\n\n\n1', '900', '000€\nParking included\n\n\n2', '140', '000 €\n\n11%\n\n\n\n5 bed.\n419 m²\n\n\nHouse with garden and pool in Can Caralleu\nIn the Can Caralleu neighborhood we find this spectacular townhouse with two gardens', ' and with access to forest. The house was completely rehabilitated']",Sarrià,419 m²,,,Parking included,"House with garden and pool in Can Caralleu
In the Can Caralleu neighborhood we find this spectacular townhouse with two gardens, and with access to forest. The house was completely rehabilitated, opening a skylight to give the house much more light.
The house has 320 built-in areas and is spread ove"
298,Flat,/en/inmueble/101544371/,"750,000€","['\n\n\n\n\n\n\nFlat in calle dels Madrazo', ' Sant Gervasi - Galvany', ' Barcelona\n\n\n750', '000€\nParking included\n\n\n3 bed.\n127 m²\n1st floor exterior with lift\n\n\nFantastic brand new home. Furnished and ready to move into located in a corner building with a parking space included in Sant Gervasi-Galvany']",calle dels Madrazo,127 m²,1st,with lift,Parking included,"Fantastic brand new home. Furnished and ready to move into located in a corner building with a parking space included in Sant Gervasi-Galvany, a privileged area of Barcelona.
This wonderful charming 123 m² apartment with a 6 m2 terrace and a 5M2 patio for private use is located on the first floor"
299,Flat,/en/inmueble/101544369/,"795,000€","['\n\n\n\n\n\n\nFlat in calle de Llull', ' El Poblenou', ' Barcelona\n\n\n795', '000€\nParking included\n\n\n2 bed.\n131 m²\n2nd floor exterior with lift\n\n\nDiscover the epitome of urban living in this remarkable loft situated in Poblenou. This top floor loft presents an awe-inspiring ambiance with its lofty 6-metre high ceilings']",calle de Llull,131 m²,2nd,with lift,Parking included,"Discover the epitome of urban living in this remarkable loft situated in Poblenou. This top floor loft presents an awe-inspiring ambiance with its lofty 6-metre high ceilings, exuding an air of grandeur. The generous living space invites you to explore the limitless possibilities it offers. Adorned"
300,Flat,/en/inmueble/101612087/,"330,000€","['\n\nFlat in calle de Llull', ' El Besòs', ' Barcelona\n\n\n330', '000€\n\n\n4 bed.\n89 m²\n6th floor exterior with lift\n\n\nFULLY EXTERIOR APARTMENT', ' WITH BALCONY AND EXCELLENT LOCATION!\nTotally exterior floor', ' consists of 89 square meters distributed in:\n- Living-dining room with access to a balcony.\n- 4 bedrooms (2 doubles']",calle de Llull,89 m²,6th,with lift,,"FULLY EXTERIOR APARTMENT, WITH BALCONY AND EXCELLENT LOCATION!
Totally exterior floor, consists of 89 square meters distributed in:
- Living-dining room with access to a balcony.
- 4 bedrooms (2 doubles, 1 medium and 1 single) all exterior.
- Kitchen with natural gas and exit to the gallery.
- Larg"
