,type,reference,price,district,street,area,plant,lift,parking,description
360,Flat,/en/inmueble/98491488/,"1,850,000€","[""\n\n\n\n\n\n\nFlat in L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n1', '850', '000€\n\n\n2 bed.\n167 m²\n exterior with lift\n\n\nSpectacular penthouse in Barcelona city center\nIn a classic building in Eixample Esquerra we find this spectacular penthouse of approximately 120 sqm and terraces that add up to an additional 100 sqm. The property currently has 2 double bedrooms and two bathrooms and is all exterior']",L'Antiga Esquerra de l'Eixample,167 m²,,,,"Spectacular penthouse in Barcelona city center
In a classic building in Eixample Esquerra we find this spectacular penthouse of approximately 120 sqm and terraces that add up to an additional 100 sqm. The property currently has 2 double bedrooms and two bathrooms and is all exterior, occupying the t"
361,Flat,/en/inmueble/98269444/,"1,350,000€","['\n\n\n\n\n\n\nFlat in paseo de Garcia Fària', ' Diagonal Mar i el Front Marítim del Poblenou', ' Barcelona\n\n\n1', '350', '000€\nParking included\n\n\n3 bed.\n140 m²\n21st floor exterior with lift\n\n\nFlat for sale in Passeig de Garcia Faria', ' Illa de la llum\nThis fabulous property located on the 21st floor of the main building on the Illa de la Llum']",paseo de Garcia Fària,140 m²,21st,with lift,Parking included,"Flat for sale in Passeig de Garcia Faria, Illa de la llum
This fabulous property located on the 21st floor of the main building on the Illa de la Llum, enjoys first-class qualities and finishes. Its interior of 104m2 is distributed in a large living room of approximately 30m2 with access to the ter"
362,Terraced,/en/inmueble/99271667/,"950,000€","['\n\n\n\n\n\n\nTerraced house in calle del Torrent de les Roses', ' Pedralbes', ' Barcelona\n\n\n950', '000€\n\n\n5 bed.\n150 m²\n\n\nSemi-detached house for sale in Pedralbes - Les Corts\nTwo-storey semi-detached house with gable roof', ' 150m2 in one of the quietest areas of Barcelona', ' within walking distance of prestigious schools and universities.\nThe house has two floors. On the first floor']",calle del Torrent de les Roses,150 m²,,,,"Semi-detached house for sale in Pedralbes - Les Corts
Two-storey semi-detached house with gable roof, 150m2 in one of the quietest areas of Barcelona, within walking distance of prestigious schools and universities.
The house has two floors. On the first floor, we find a living room with access to"
363,Duplex,/en/inmueble/100917619/,"1,650,000€","['\n\n\n\n\n\n\nDuplex in Gran Via de les Corts Catalanes', ' Sant Antoni', ' Barcelona\n\n\n1', '650', ""000€\n\n\n7 bed.\n468 m²\nGround floor exterior with lift\n\n\nApartment with garden for sale in Sant Antoni\nIn a fantastic location in L'Eixample"", ' between the Nova Esquerra and the much sought after neighborhood of San Antoni', ' we find this indescribable property recently renovated and possessing exquisite details of category']",Gran Via de les Corts Catalanes,468 m²,Ground,with lift,,"Apartment with garden for sale in Sant Antoni
In a fantastic location in L'Eixample, between the Nova Esquerra and the much sought after neighborhood of San Antoni, we find this indescribable property recently renovated and possessing exquisite details of category, with endless possibilities of use"
364,Flat,/en/inmueble/101043506/,"595,000€","['\n\n\n\n\n\n\nFlat in calle de Villarroel', "" L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n595', ""000€\n\n\n3 bed.\n105 m²\nMezzanine exterior with lift\n\n\nRefurbished apartment for sale in l'Eixample Esquerra\nIn the heart of Barcelona's Eixample Izquierdo"", ' in front of the ""Mercat del Ninot""', ' we find this fantastic apartment', ' completely renovated with elegant finishes and high quality materials', ' perfect for living or investing.\nIt is a second floor']",calle de Villarroel,105 m²,Mezzanine,lift,,"Refurbished apartment for sale in l'Eixample Esquerra
In the heart of Barcelona's Eixample Izquierdo, in front of the ""Mercat del Ninot"", we find this fantastic apartment, completely renovated with elegant finishes and high quality materials, perfect for living or investing.
It is a second floor, in"
365,Detached,/en/inmueble/100520976/,"845,000€","[""\n\n\n\n\n\n\nDetached house in La Font d'En Fargues"", ' Barcelona\n\n\n845', ""000€\nParking included\n\n\n5 bed.\n355 m²\n\n\nHouse to be refurbished in Font d'en Fargas\nHouse in 4 directions to refurbish to your liking"", "" located in the charming neighborhood of Font d'en Fargas. This property offers spacious rooms""]",La Font d'En Fargues,355 m²,,,Parking included,"House to be refurbished in Font d'en Fargas
House in 4 directions to refurbish to your liking, located in the charming neighborhood of Font d'en Fargas. This property offers spacious rooms, all exterior providing plenty of light throughout the day.
At street level there are 2 large garages with a st"
366,Flat,/en/inmueble/99393815/,"345,000€","['\n\n\n\n\n\n\nFlat in calle de Provença', "" La Nova Esquerra de l'Eixample"", ' Barcelona\n\n\n345', '000€\n\n\n2 bed.\n63 m²\n4th floor exterior with lift\n\n\nPiso en venta en La Nova Esquerra de l´Eixample\nEn la Nova Esquerra de l´Eixample', ' en la calle Provença', ' encontramos esta vivienda', ' compuesta de 63m2 construidos']",calle de Provença,63 m²,4th,with lift,,"Piso en venta en La Nova Esquerra de l´Eixample
En la Nova Esquerra de l´Eixample, en la calle Provença, encontramos esta vivienda, compuesta de 63m2 construidos, 58m2 útiles y construida en el año 1930.
La vivienda consta de dos habitaciones y 1 baño completo. La habitación principal tiene un balc"
367,Detached,/en/inmueble/101319837/,"450,000€","['\n\n\n\n\n\n\nDetached house in La Prosperitat', ' Barcelona\n\n\n450', '000€\n\n\n2 bed.\n100 m²\n\n\nCharming renovates house with garden\n""Villa María"" is a beautiful little house from the 40s renovated with exquisite taste on the border between Nou Barris and Sant Andreu. The house has a 67 m2 ground floor', ' a 32 m2 garden and a 50 m2 roof terrace.\nWe enter the house through a hallway that allows']",La Prosperitat,100 m²,,,,"Charming renovates house with garden
""Villa María"" is a beautiful little house from the 40s renovated with exquisite taste on the border between Nou Barris and Sant Andreu. The house has a 67 m2 ground floor, a 32 m2 garden and a 50 m2 roof terrace.
We enter the house through a hallway that allows,"
368,Detached,/en/inmueble/98268848/,"4,300,000€","['\n\n\n\n\n\n\nDetached house in calle del Torrent de les Roses', ' Pedralbes', ' Barcelona\n\n\n4', '300', '000€\nParking included\n\n\n6 bed.\n686 m²\n\n\nMajestic house with views and garden in Pedralbes\nLocated in one of the most exclusive areas of Barcelona we find this property of 686sqm distributed in four floors connected by stairs and elevator. The splendid garden', ' of 1.000sqm', ' stands out for its good orientation']",calle del Torrent de les Roses,686 m²,,,Parking included,"Majestic house with views and garden in Pedralbes
Located in one of the most exclusive areas of Barcelona we find this property of 686sqm distributed in four floors connected by stairs and elevator. The splendid garden, of 1.000sqm, stands out for its good orientation, the tranquility of its environ"
369,Flat,/en/inmueble/98269785/,"1,990,000€","['\n\n\n\n\n\n\nFlat in paseo de Gràcia', ' Vila de Gràcia', ' Barcelona\n\n\n1', '990', '000€\n\n\n4 bed.\n191 m²\n5th floor exterior with lift\n\n\nExclusive renovated flat in Passeig de Gràcia\nImpeccable property of approximately 200sqm located on a top floor of a classic property located in Paseo de Gracia', ' the most luxurious and prime area of the city of Barcelona']",paseo de Gràcia,191 m²,5th,with lift,,"Exclusive renovated flat in Passeig de Gràcia
Impeccable property of approximately 200sqm located on a top floor of a classic property located in Paseo de Gracia, the most luxurious and prime area of the city of Barcelona, with all services within reach.
The property has been completely refurbished"
370,Flat,/en/inmueble/98268589/,"2,500,000€","['\n\n\n\n\n\n\nFlat in Passatge Sert', ' Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n2', '500', '000€\n\n\n2 bed.\n318 m²\n4th floor exterior with lift\n\n\nSpectacular loft for sale in Barcelona\nThis stunning 300sqm flat', ' it is located in an exclusive walkway and its characterized by its wide open spaces. It has two large rooms', ' one of them being chill-out type', ' and a modern open kitchen with living-dining room. The night area has two bedrooms']",Passatge Sert,318 m²,4th,with lift,,"Spectacular loft for sale in Barcelona
This stunning 300sqm flat, it is located in an exclusive walkway and its characterized by its wide open spaces. It has two large rooms, one of them being chill-out type, and a modern open kitchen with living-dining room. The night area has two bedrooms, both e"
371,Penthouse,/en/inmueble/101079773/,"1,100,000€","['\n\n\n\n\n\n\nPenthouse in calle de València', "" L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n1', '100', ""000€\n\n\n2 bed.\n100 m²\n8th floor exterior with lift\n\n\nExclusive luxury penthouse with terrace and two bedrooms\nIn the heart of l'Eixample"", ' close to all shops and transport']",calle de València,100 m²,8th,with lift,,"Exclusive luxury penthouse with terrace and two bedrooms
In the heart of l'Eixample, close to all shops and transport, we find this beautiful exclusive penthouse renovated with the best materials in a classic Spanish building. The 80 m² apartment has a large 30 m² garden terrace with city views.
Up"
372,Penthouse,/en/inmueble/100335242/,"980,000€","['\n\n\n\n\n\n\nPenthouse in Sant Gervasi - Galvany', ' Barcelona\n\n\n980', '000€\nParking included\n\n\n4 bed.\n156 m²\n12th floor exterior with lift\n\n\nPenthouse triplex with views in Doctor Fleming\nEngel & Völkers presents a unique apartment in a prime area.\nAt the confluence of Avenida Diagonal and Doctor Fleming there is a triplex penthouse with excellent views and perfectly oriented.\nThe property is made up of a ground floor with a kitchen']",Sant Gervasi - Galvany,156 m²,12th,with lift,Parking included,"Penthouse triplex with views in Doctor Fleming
Engel & Völkers presents a unique apartment in a prime area.
At the confluence of Avenida Diagonal and Doctor Fleming there is a triplex penthouse with excellent views and perfectly oriented.
The property is made up of a ground floor with a kitchen, l"
373,Flat,/en/inmueble/98269581/,"390,000€","['\n\n\n\n\n\n\nFlat in Gran Via de les Corts Catalanes', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n390', '000€\n\n\n1 bed.\n47 m²\nMezzanine exterior with lift\n\n\nRefurbished and furnished apartment for sale in Gran Via with Rambla Catalunya\nA step away from Rambla Catalunya', ' Passeig de Gràcia and Plaça Catalunya', ' perfectly located in the center of the city', ' we find this stately building', ' with elevator and concierge.\nThe apartment has 47sqm']",Gran Via de les Corts Catalanes,47 m²,Mezzanine,lift,,"Refurbished and furnished apartment for sale in Gran Via with Rambla Catalunya
A step away from Rambla Catalunya, Passeig de Gràcia and Plaça Catalunya, perfectly located in the center of the city, we find this stately building, with elevator and concierge.
The apartment has 47sqm, is exterior and i"
374,Flat,/en/inmueble/98271355/,"560,000€","['\n\n\n\n\n\n\nFlat in via Laietana', ' El Gòtic', ' Barcelona\n\n\n560', '000€\nParking included\n\n\n3 bed.\n88 m²\n4th floor interior with lift\n\n\nApartment for sale renovated in Via Laietana\nApartment for sale renovated in 2022', ' in Via Laietana', ' with parking space included in the price', ' in a property completely renovated in 1998', ' and built in 1840. The building has six floors and two neighbors per floor. It has two elevators']",via Laietana,88 m²,4th,with lift,Parking included,"Apartment for sale renovated in Via Laietana
Apartment for sale renovated in 2022, in Via Laietana, with parking space included in the price, in a property completely renovated in 1998, and built in 1840. The building has six floors and two neighbors per floor. It has two elevators, one for the ent"
375,Flat,/en/inmueble/101567765/,"520,000€","['\n\n\n\n\n\n\nFlat in El Raval', ' Barcelona\n\n\n520']",El Raval,114 m²,2nd,with lift,,"Quiet and bright flat in Raval Nord
It is a second floor with views on the street and over a quiet coutyard. It has 115 m2. It consists of three bedrooms and two bathrooms. The property has a community roof with spectacular views. It is an ideal apartment for those looking to live in comfort close t"
376,Flat,/en/inmueble/99945410/,"1,350,000€","['\n\n\n\n\n\n\nFlat in Vila de Gràcia', ' Barcelona\n\n\n1', '350', '000€\n\n\n5 bed.\n226 m²\n3rd floor exterior with lift\n\n\nFablulous bright flat in Plaza Narcis Oller\nEngel&Völkers presents this unique piece in one of the most demanded locations', ' a few steps from Plaça de Narcís Oller', ' Gal. la Placidía; Rambla Catalunya', ' Passeig de Gràcia and Av. Diagonal. In a beautiful modernist building']",Vila de Gràcia,226 m²,3rd,with lift,,"Fablulous bright flat in Plaza Narcis Oller
Engel&Völkers presents this unique piece in one of the most demanded locations, a few steps from Plaça de Narcís Oller, Gal. la Placidía; Rambla Catalunya, Passeig de Gràcia and Av. Diagonal. In a beautiful modernist building, on the fifth floor there is t"
377,Duplex,/en/inmueble/101199070/,"749,700€","[""\n\n\n\n\n\n\nDuplex in calle D'Abdó Terradas"", ' Vila de Gràcia', ' Barcelona\n\n\n749', '700€\n\n\n3 bed.\n128 m²\nGround floor exterior without lift\n\n\nTriplex in Vila De Gràcia', ' five minutes from Passeig de Gràcia.\nOn a corner with two winds in pedestrian streets', ' we find this house of 128m2 according to the registry note']",calle D'Abdó Terradas,128 m²,Ground,without lift,,"Triplex in Vila De Gràcia, five minutes from Passeig de Gràcia.
On a corner with two winds in pedestrian streets, we find this house of 128m2 according to the registry note, ready to move in with three bedrooms and three bathrooms.
Upon entering the house we find a very open space with a half open"
